word,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,variant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ana,a-ṣa-a-te,e-na,a-na,am-ma-la,ana,a-UGU,a-da-at,am-me-ni,a-ša₂-šu-me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
šarru,LUGAL-ma,LUGAL-MEŠ,LUGAL-ni,šar-ri-ma,LUGAL,LUGAL-ia,LUGAL-e,LUGAL-ku-nu,šar-ri,MAN-MEŠ-ni,MAN,LUGAL-MEŠ-ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maqātu,i-tuq-ta,i-ma-qut,i-ma-qa-tu-u-ni,ta-ma-qu-ta-an-ni,ta-tu-qu-ut,i-tu-qu-tu,i-ma-qa-tu-u₂-ni,li-ša₂-an-qit-su,i-ma-qu-ta,ni-ma-qu-tu,im-qu-tu-u-ni,i-ma-aq-qu-tu,ma-qa-te,i-tu-uq-tu,i-ma-qa-tu-ni,i-ma-qu-tu-ni,it-tuq-tu₂,i-tuq-tu-u-ni,it-tu-qu-ut,im-qu-ta-a-ni,it-tu₂-uq-ta,in-qa-tu-ni-ni,it-tuq-tu-ni,i-tu-qu-ut,it-tuq-tu-u-ni,it-tu-uq-ta,it-tuq-ta,a-ma-qu-ut,in-qa-tu₂-ni-ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
šemû,u₂-ša₂-aš₂-man-ni,aš₂-me,i-ša₂-mi-u₂,la-aš₂-me,ni-ša₂-me,si-ta-am-me-a,iš-ši-mu-u-ni,ni-iš-mu-ni,ši-mi,i-šem-mu-u₂,i-šam-me-u₂,aš₂-mu-ni,ta-šam-ma-ni,iš-mu-u₂-ni,liš-mi,i-šem-mi,iš-mu-u,ni-šam-mu-u-ni,a-se-me,i-se-me,ni-iš-me,a-šam-mu-u₂-ni,i-ša-mu,i-ša₂-me-u,u₂-ša-aš₂-mu-u,i-šam-me,iš-ša₂-me,ta-ša₂-ma-a-ni,i-šam-man-ni,ša₂-me-e,aš₂-am-me,i-šem-mu-u,i-ša₂-am-me,ta-šam-me,i-ša₂-man-ni,ta-se-me,lu-ša₂-aš₂-me,i-ša₂-mu-ni,iš-mu-ni,aš₂-me-ka,a-šam-mu-u-ni,aš₂-mu-u-ni,iš-mu-u-ni,u₂-ša₂-aš₂-mu-u₂-ni,i-ša₂-am-mu-u-ni,ni-is-se-me,u₂-ša-aš₂-ma,iš-me,iš-me-u₂,a-se-em,is-se-me,a-šam-me,a-šam-mu-ni,i-ša₂-mu-u,liš-me,taš-me,as-sa-nam-me,ša₂-aš₂-me,u₂-ša₂-aš₂-ma,as-se-me,i-sa-ʾu-šu₂,i-ša₂-mi,i-šem-me,ta-šam-man-ni,taš-mu-u-ni,i-ša₂-mu-u-ni,ta-šam-a-ni-šu₂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bel-iqbi,{1}EN-E,{1}d.EN-DUG₄.GA,{URU}EN-iq-bi,{1}EN-iq-bi,{1}{d}EN-iq-bi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
šapāru,iš-pur-an-ni-i-ni,a-šap-pa-ar,iš-pur,i-šap-par-ša₂-nu-ni,as-pur-an-ni,taš-pu-ra-ni,as-sap-rak-ka,a-sap-raš-šu₂,taš-pu-ra,i-šap-par,iš-pur-a-na-ši-ni,a-sap-rak-ku-nu,iš-pu-ru-ni,i-sa-ap-ra,i-sa-ap-raš-šu₂,iš-pur-ni,liš-pa-ru-ni,ni-sa-par,i-šap-par-an-ni,ta-šap-par-an-ni,is-sap-ra-ni,aš₂-pu-rak-kan-ni-ni,iš-pur-an-na-ši-i-ni,iš-pu-ra-na-ši-ni,liš-pur-ra,a-šap-par-šu,i-sa-par-ra,a-sa-pa-ra,a-sap-ra-šu₂,i-šap-par-u-ni-ka-ni,i-sa-ap-ru-u-ni,iš-pur-u₂-šu₂-u-ni,i-sa-par-u-ni,i-ša₂-par-u-ni,iš-pu-ra,i-sa-bar,iš-pur-an-ni-ni,i-sap-ru-ni,ni-is-pur-an-ni,šup-ra,šup-ra-aš₂-šu₂,i-sa-pa-ra-an-ni,liš-pur-u-ni,aš₂-pu-rak-kan-ni,iš-pur-an-ni,i-sa-par,as-sap-ra,i-sap-ru,a-sap-rak-ka,as-sap-par,a-šap-pa-ra,šu-up-ra,is-sa-par,iš-pa-ru-niš-šu₂,is-sap-ru-nik-ka-a,šup-ru,ni-sa-pa-ra,ta-šap-pa-ra,la-aš₂-pur,a-sa-ta-bar,ni-is-sap-ra,ta-sa-nap-par-u-ni,liš-pu-ra-na-ši,i-šap-pa-ra,is-sap-ra,iš-pur-u-ni,ni-sap-ra,iš-pur-u-ni-ni,a-sap-ra-aš₂-šu₂,liš-pur-ru,a-sa-ap-rak-ku-nu,is-sa-par-u-ni,a-sa-pa-ar,a-šap-par,i-sa-ap-ru,aš₂-pur-ka-a-ni,aš₂-pu-ru-ni,i-ša₂-pa-ra,šup-ra-a-ni,iš-pu-ra-an-ni,šup-ra-šu₂,i-sa-par-an-ni,a-sa-par-šu₂,a-sap-ra,šu-up-ru,iš-pur-ra,iš-pu-ra-ni-ni,liš-pur-ru-u₂-ni,liš-pu-ru,iš-pur-šu-u-ni,is-sa-ap-ra,iš-pur-u₂-ni,ta-šap-pa-ru-u-ni,aš₂-par,i-ša₂-par-an-ni,a-sap-ra-ku-nu,iš-pur-ra-an-ni,aš₂-pur-an-ni,ni-iš-pu-ra-šu₂-nu,ta-sap-ra,a-šap-pa-ra-šu₂,ta-šap-par-a-ni-ni,i-sa-ap-ra-an-ni,ni-sa-ta-pa-ar,ni-šap-par,la-aš₂-pu-rak-ka,as-sa-bar-aš₂-šu₂-nu,taš-pur,a-sap-ra-šu₂-nu,la-aš₂-pu-ra,a-sa-par-ak-ka,a-šap-pa-raš-šu₂-nu,i-šap-par-u-ni,a-sa-ta-par,liš-pa-ru-u-ni,liš-pu-ra,ni-ša₂-par-ka,la-aš₂-pur-ak-ka,a-sa-ap-ra,taš-pur-u₂-ni,is-sa-pa-ra,a-ša₂-pa-ra-ka,liš-pur-u-na-a-ši,ta-as-sa-par,taš-pur-an-ni,i-šap-pa-ru-ni,a-sap-raš-šu,ta-aš₂-pur,a-sap-par,i-šap-pa-ra-an-ni,šu-pur,a-ša₂-pa-ar,ni-ša-pa-ra-ka-nu-u₂-ni,a-sa-ap-ra-aš₂-šu,i-šap-pa-rak-kan-ni,i-sap-ar₂,šup-ra-ni,li-is-pu-ru,a-sap-raš-šu₂-nu,il-ta-nap-pa-ra,iš-pur-ru-šu-u-ni,is-sa-nap-pu-ru,i-sap-ra,iš-pu-ra-na-ši-an-ni,liš-pur,a-sa-par,taš-pur-in-ni,ta-aš₂-pu-ra,a-ša₂-pa-ra,a-sa-bar,iš-pur-an-na-ši-ni,i-sap-ru-u-ni,i-sa-ap-ru-ni,a-sap-ra-aš₂-šu,as-sa-pa-ra,aš₂-pu-ra,a-sa-par-šu₂-nu,taš-pur-a-ni,as-sa-par,is-sa-ap-ru-u-ni,iš-pur-a-ni,aš₂-pur-u-ni,a-sa-ap-rak-ka,iš-pur-ni-ni,ni-šap-pa-ar,i-sa-pa-ru-u-ni,il-ta-nap-pa-ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alāku,i-tal-lu-ka,il-li-ka-ni,it-ta-al-ku,i-ta-al-ku-u-ni,il-lik-an-ni,il-li-ka,u₂-šal-lak-šu₂,i-tal-ku,il-lak-u-ni,ta-lak,il-lik-u-ni-ni,tal-la-ku-u-ni,ni-lak-an-ni,at-ta-al-ka,il-la-ak,it-tal-ku-u₂-ni,a-la-ak,ta-li-ik,at-tal-ka,il-la-ku-u₂-ni,tal-la-ka,it-ta-al-ka,it-tal-ku-ni,ta-li-ka,il-lak-an-ni,DU-ni,lil-lik,at-ta-lak,lil-li-ku,lil-lik-u-ne₂-e,al-lik-u-ni,DU-u₂-ni,il-lik-u-ni,i-tal-lu-ku,it-ta-tak-ku,al-ka,it-tal-ku,il-la-ku-u₂,lil-lik-u₂-ni,li-li-ku-u-ni,a-ta-al-ka,ta-lak-a-ni,i-tal-ku-u-ni,DU-MEŠ-ka,tal-lik-an-ni,ni-lak,il-la-kan-ni,lil-lik-u-ni,la-li-ka-a,it-ta-la-ak,al-lak-an-ni,i-lak,li-it-ta-at-lak,ni-il-la-ka,i-li-ku-u₂-ni,ni-il-lik,tal-li-ki,il-lak,al-la-ka,la-li-ka,il-la-ku-nu,li-il-li-ku-u-ni,il-la-ka,la-al-lik,DU-u-ni,il-li-kan-ni,it-ta-al-ku-u-ni,tal-lik-a-ni,it-tal-x-ka,a-la-ku,li-li-ka,il-li-ku,i-tal-ku-u₂-ni,il-lu-ku-u-ni,lal-li-ka,ni-il-lak,li-lik,ta-lik-u-ni,il-li-ku-ni,i-lik-ku-u-ni,al-li-kan-ni,tal-lak-a-ni,it-tal-la-ku,al-lik,tal-lak-u-ni,al-la-kan-ni,a-lik,DU-MEŠ-u-ni,lil-li-ku-u-ni,il-lik-ni-ni,la-al-li-ki,i-la-ku-u-ni,lil-li-ku-nu,i-lu-ku,it-tal-ku-u-ni,al-lik-an-ni,it-tal-ka,tal-li-ka,a-la-ka,tal-lak,it-ta-at-lak,ta-tal-ka,il-lak-u₂-ni,il-li-kam-ma,ta-la-ka,it-ta-lak,al-ka-ni,lal-li-ik,e-lak,i-li-ku-ni,il-li-kan-a-ni,ni-li-ki,ni-ta-la-ka,il-lu-ku,lil-li-ka,il-lik-u₂-ni,ni-il-li-ka,tal-li-ku-u₂-ni,it-tal-ku-nu,ni-il-lik-u-ni,lil-li-ku-ne₂-e,DU-ku,i-ta-lak,ta-ta-al-ka,li-li-ka-a,tal-la-kan-ni,il-la-ku-u-ni,DU-an-ni,il-li-ku-na-ni,ta-tal-ka-ni,li-kal-ka,ni-tal-ak,i-ta-al-ka,lik-al-ka,a-ta-la-ka,ta-at-tal-ka,ni-ta-lak,la-li-ki,li-li-ku,il-la-ku-ni,i-ta-la-ka,il-li-ku-u-ni,DU-ku-ni,il-lik,il-li-ku-u-ni-ni,a-ta-lak,li-li-ku-ni,al-ka-a-ni,al-lak-u-ni,il-la-ku,ni-lik-a-ni,ta-li-ku-u-ni,lil-li-ki,la-al-li-ka,il-li-ku-ni-ni,lil-li-ku-ni,al-la-kam-ma,lal-lik,DU-MEŠ-ni,i-tal-ka,il-lak-ka,i-tal-ku-ni,DU-ku-u-ni,DU-ka,li-li-ku-ne₂-e,ni-la-ka,a-lak-a-ni,al-lak,it-ta-ta-ku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
issahîš,i-sa-a-hi-ši,is-sa-he-iš,i-sa-ha-ii-ši,i-sa-he-iš,is-sa-hi-iš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
irtu,ir-ti-ia₂,{UZU}GABA-MEŠ,GABA-a,ir-ti,{UZU}GABA,GABA-ia,ir-ti-šu₂,GABA-šu₂,ir-ti-ni,GABA-šu₂-ma,GABA,GABA-MEŠ,ir-te,ir-ti-šu₂-nu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amāru,e-mur,am-mar,e-mur-ru,ta-am-mar-u-ni,ta-mu-ru-ni,ta-mar,a-mu-ru-u-ni,am-ra,a-mur,ne₂-mur,e-mur-u-ni,le-mur,e-ta-mar-šu₂,la-mur,e-mar-šu₂,la-a-mur,ta-na-mar,e-mu-u-ru,la-mu-ur,e-ta-am-ru,ta-ta-ma-a-ra,e-mar-ku-nu,i-na-mar-u-ni,a-mur-u₂-ni,ne₂-em-mar-u-ni,ta-am-mar,e-mu-ru-šu,a-ma-ru-u₂-ni,ne₂-ma-ra,le-mur-ši,ne₂-mur-u-ni,e-mur-šu₂,in-na-mar-u-ni,a-mar,e-ta-mar-na-a-ši,e-mu-ru-šu-ni,ta-mar-u-ni,ne₂-mu-ru,le-e-mu-ru,ne₂-e-mar,a-ta-mar-ku-nu,a-ma-ri,le-mu-ur,a-tam-mar,a-mur-u-ni,e-mur-u₂-ni,e-mar,e-ta-mar,a-ta-mar,a-mu-ur,e-tam-ru,le-mu-ru,em-mar,ne₂-ta-mar,le-e-mur,am-mar-u-ni,ne₂-e-ta-mar,e-ma-ru-u-ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
šubtu,šub-ti-šu₂,šub-ti,KI.TUŠ,šub-ti-šu,šu-ub-tu₂,šub-tu₂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kutallu,ku-tal,ku-tal-li-ka,ku-tal-li,ku-ta-li-ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ašābu,it-tu-ši-bi,lu-ši-bi,šu-šu-ub-šu₂,uš-šab,u₂-si-ib-u-ni,at-tu-ši-bi,us-se-šib,u-še-šib,u₂-se-še-eb,šu-šu-ub,u₂-še-ši-ib,uš-šu-bu,še-šu-bi,u₂-se-ši-bi,it-tu-šib,it-tu-ši-ib,tu-us-se-ši-ib-šu,uš-šab-u-ni,u₂-še-šab-šu₂,u₂-se-šib-šu₂,lu-šib,lu-še-šib-šu₂-nu,u₂-se-šib,lu-še-bi,u₂-se-ši-ib-šu₂,nu-šab,u₂-ša-bu,lu-še-ši-bu,ši-bi,u₂-še-šib-an-ni-ma,ni-tu-šib,u₂-šib-u-ni,u₂-šab,uš-še-si-ib-šu₂-nu,it-tu-uš-bu,u₂-ši-ib,u₂-se-šib-šu₂-nu,u₂-še-šib,u₂-še-šu-bu,tu-se-šib,lu-ši-bu,u₂-se-ši-bu,še-ši-ib,u₂-šu-bu,ši-i-bi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mahāṣu,it-ta-ha-aṣ,nu-ta-hi-ṣi,mi₃-hi-iṣ,i-mah-hu-ṣu,li-hu-ṣu,u₂-ta-hi-ṣi,it-ta-ha-su,u₂-ta-ah-hi-iṣ,mah-ṣi-ni,ni-it-ta-ha-ṣa,i-mah-ha-aṣ-ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immeru,UDU-MEŠ-ši-ni,UDU-ME,UDU-MEŠ-ka,UDU-HI.A-MEŠ,UDU-MEŠ-šu₂,UDU,UDU-MEŠ-šu-nu,UDU-MEŠ,UDU-MEŠ.ŠE-MEŠ,UDU-HI.A,UDU-MEŠ-šu₂-nu,UDU-MEŠ-ia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huzaza,{URU}hu-za-za,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ṣābu,{LU₂}ERIM-MEŠ-a,{LU₂}ERIM-MEŠ-ka,{LU₂}ERIM-MEŠ-ia,{LU₂}ERIM-MEŠ-ni,ERIM-MEŠ-LUGAL,{LU₂}ERIM,{LU₂}ERIM-MEŠ-MAN,{LU₂}ERIM-MEŠ-MAN-ni,{LU₂}ERIM-MEŠ-e,ERIM-MEŠ-LUGAL-u-ti,{LU₂}ERIM-MEŠ-LUGAL,{LU₂}ERIM-MEŠ-šu₂,ERIM-MEŠ-ku-nu,ERIM-MEŠ-šu₂,ERIM-MEŠ-šu-nu,ERIM-ME,ERIM-MAN,ERIM-MEŠ,ERIM-MEŠ-ia,{LU₂}ERIM-MEŠ-šu₂-nu,ERIM,{LU₂}ERIM-ME,{LU₂}ERIM-MAN-MEŠ,{LU₂}ERIM-MEŠ,{LU₂}ERIM-MEŠ-ku-nu,ERIM-MEŠ-ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anīnu,a-ni-ni-i-ni,a-ni-nu,an-e-nu,a-ne₂-en-nu,a-ne₂-e-nu,ne₂-e-nu,a-ni-ni,an-ni-nu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sahāru,sa-hi-ir,sa-hi-ra,ta-sa-hur,ta-sah-hur,u₂-ša₂-as-hir-ši,sa-hi-ri,is-hur-an-ni,i-sa-hur-ra,lu-sa-hi-ra-šu-u,a-sa-hu-ra,tu-sa-har,li-is-hu-ru,u₂-sa-har,sa-ha-a-ri,u₂-sa-hi-ir,sa-ha-ra,i-su-uh-ra,la-as-hu-ra,sa-har,li-is-hu-ra,u₂-sa-hi-ru-u₂-ni,i-su-hur,u₂-sa-hu-ru,i-sa-hur,i-sa-hu-ru,u₂-sa-hir,is-su-uh-ra,lu-sa-hi-ru,u₂-sah-har,i-su-uh-ru-ni,i-sa-ah-hu-ra,us-sah-hir,lu-sa-hir,lu-sah-hi-ri,lu-sa-hir₂-u-ni,iš-hu-ra-an-ni,u₂-sa-hir-u₂-ni,nu-sa-ah-ha-ra,nu-sa-ah-hi-ra,u₂-sa-hi-ir-šu₂-nu,a-sa-hur,u₂-sa-ah-ha-ra,sa-ah-hi-ir,a-sa-hu-ra-ni,lu-sa-hi-ra-ni,i-sa-hu-ra,u₂-sa-har-u₂-ni,u₂-sa-hi-ra,lu-sa-hi-ra,a-su-hur,ni-su-uh-ru,is-su-hu-ru-nu,is-su-hur,i-sa-hu-ru-u-ni,i-sa-hur-an-ni,a-sa-hu-ur,i-su-uh-ru,i-sa-hu-ra-ni,ni-su-hu-ur,u₂-sa-hi-ru,us-sa-hi-ra,a-su-uh-ra,u₂-sa-hi-ru-u-ni,is-su-uh-ru,lu-sa-hi-ir,i-sah-hur,i-sa-ha-ru-ni,la-aš₂-hu-ra,us-sa-hi-ir,i-su-hu-ra,ni-is-su-hu-ra,ta-sa-hu-ra,u₂-sah-hi-ru-šu₂-ni,ta-sa-ah-hu-ra,is-su-hu-ra,i-su-hu-ru-u-ni,sa-ha-ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
radāpu,ir-ti-di-ip,ni-ir-ti-di-pi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illabani,{KUR}il-la-ba-a-ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qerēbu,ni-iq-ṭi₂-rib,iq-ṭar-bu-ni,iq-ri-bu-u-ni,a-qar-ri-bu-ni,tu-qar-ra-bu-ni,ni-iq-ri-ib,ni-iq-ṭi-rib,ta-qar-ri-ba-ni,ni-qar-ri-bi,u₂-qar-ra-ba,ni-qar-ri-ib,ni-iq-ṭi₂-ri-ib,i-qar-rib,a-qar-ri-ba-ni,uq-ṭar-ri-ib,u₂-qar-ra-bu-u-ni,uq-ṭa-ri-bi,ta-qa-ri-ba,ta-qa-rib,iq-ri-bu-ni,ni-qar-rib,u₂-qar-rab-an-ni,lu-u-qar-ri-bu,u₂-qar-ra-bu-ni,iq-ṭi-ri-ib,iq-ṭar-bu,uq-ṭa-rib,i-qar-rib-u₂-ni,aq-ri-ib,i-qar-rib-an-ni,qi₂-ri-ib,aq-ṭi₂-rib,uq-ṭar-rib-u-ni,i-qar-ri-ib,ni-qar-rib-u-ni,iq-ṭar-ba,iq-ri-bi,iq-ṭar-bu-u-ni,ta-qar-ri-bu-ni,uq-ṭar-ri-bu-u-ni,u₂-qar-rab,taq-ṭar-ba,qar-ru-bi,lu-qar-ri-ib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lā,la-da-na,la₃,le-ma-gur₂-ru,la,NU,la-a,le-ma-gur₂,la-mu-qa-ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kašādu,la-ak-šu-du,uk-ta-šid-du-u₂-šu₂,uk-ta-ši-di,ik-šu-ud,ak-ta-ša₂-ad,ak-šu-du,lu-šak-ši-du,a-ka-aš₂-ša₂-du-u-ni,ni-ik-šu-du,a-ka-ša₂-ad,tak-šu-du-u-ni,a-kaš-šad,ak-šu₂-du,ak-ta-ša₂-da,ak-tal-da,ik-šu-da-an-ni,ka-ša₂-du,u₂-šak-ša₂-du-ni,u₂-ka-ši-du-ni,u₂-kaš-ša₂-du-na-ši,ik-šu-da,ik-ta-šad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
